,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
10582,是我坤哥,Sun Mar 15 16:19:26 +0800 2020,0.0,"""女团舞！！！！我想看""",xlzy,0.39959625956507705,0.0,True
10583,猫猫小姐姐6,Sun Mar 15 16:19:22 +0800 2020,0.0,"""帅死我了""",xlzy,0.8528627182470886,0.0,False
10584,小狮子心忆,Sun Mar 15 16:19:13 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝""",xlzy,1.0,0.0,False
10585,05年的老阿姨,Sun Mar 15 16:19:08 +0800 2020,0.0,"""冲啊""",xlzy,0.5262327818078083,0.0,False
10586,_LittleYu_,Sun Mar 15 16:19:04 +0800 2020,0.0,"""#青2青春制作人蔡徐坤# 新采访""",xlzy,0.9980639281709892,0.0,False
10587,KUN的小狗咪,Sun Mar 15 16:18:32 +0800 2020,0.0,"""我家坤坤好优秀的""",xlzy,0.9032672157465975,0.0,True
10588,金毛寻回dog,Sun Mar 15 16:18:28 +0800 2020,0.0,"""#蔡徐坤 冲呀# """,xlzy,0.5487800791905952,0.0,False
10589,我才没困呢,Sun Mar 15 16:04:54 +0800 2020,0.0,"""他真的好有梗啊_""",xlzy,0.6860708815314895,0.0,False
10590,温暖你的赤诚心,Sun Mar 15 16:18:21 +0800 2020,0.0,"""蔡徐坤我可以期待女团舞吗🙊""",xlzy,0.947538140511278,0.0,False
10591,Xing-星oO,Sun Mar 15 16:18:21 +0800 2020,0.0,"""哈哈哈哈，你确实还是你一点都没变""",xlzy,0.8880560593526577,0.0,False
10592,浮烟染mama,Sun Mar 15 16:18:12 +0800 2020,0.0,"""我要pick蔡pd""",xlzy,0.8020859269935734,0.0,False
10593,困来睡个伍觉叭,Sun Mar 15 16:17:59 +0800 2020,0.0,"""我的嘴角怎么咧到了耳朵根?""",xlzy,0.06059384881445862,0.0,False
10594,爱坤困困哒,Sun Mar 15 16:17:56 +0800 2020,0.0,"""心采访啊码一个""",xlzy,0.7839785704651877,0.0,True
10595,菜菜的IKUN1号,Sun Mar 15 16:17:38 +0800 2020,0.0,"""哈哈😄""",xlzy,0.5,0.0,True
10596,蔡徐坤的宝贝xixi,Sun Mar 15 16:17:37 +0800 2020,0.0,"""哈哈😄太可爱了我的坤哥""",xlzy,0.7083634425104182,0.0,True
10597,葵晴光,Sun Mar 15 16:17:26 +0800 2020,0.0,"""采访采访""",xlzy,0.6694951640820703,0.0,False
10598,小福宝不吃糖,Sun Mar 15 16:17:23 +0800 2020,0.0,"""小孩好可爱。土？哈哈哈，他说不土就不土好了。面子还是要给的。""",xlzy,0.7342759482423101,0.0,False
10599,橘春贰K·UN,Sun Mar 15 16:17:20 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9992783121459906,0.0,False
10600,汤圆团子是一家,Sun Mar 15 16:17:08 +0800 2020,0.0,"""会跳吗？突然很期待""",xlzy,0.6740381650221374,0.0,False
10601,仙鹤溯笙箫,Sun Mar 15 16:16:58 +0800 2020,0.0,"""蔡徐坤真的越来越好笑了，冲呀！！！""",xlzy,0.6617012974343117,0.0,False
10602,没有感情的六号丘,Sun Mar 15 16:20:15 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
10603,涵涵-ikun,Sun Mar 15 16:20:31 +0800 2020,0.0,"""蔡学长我来啦""",xlzy,0.5473395977492972,0.0,False
10604,欢乐幸福三月天,Sun Mar 15 16:19:02 +0800 2020,0.0,"""哈哈哈他也懂男生穷养女生富养，越来越喜欢看他的专访了，幽默风趣""",xlzy,0.9172189108067043,0.0,False
10605,Rose_小葵,Sun Mar 15 16:10:11 +0800 2020,0.0,"""蔡徐坤也太可爱了吧""",xlzy,0.8900340347543289,0.0,True
10606,脸圆圆的菜包ikun,Sun Mar 15 16:10:03 +0800 2020,0.0,"""哈哈哈哈哈哈 我要dream个女团舞""",xlzy,0.9874849958479215,0.0,False
10607,妖儿兒x,Sun Mar 15 16:10:00 +0800 2020,0.0,"""好傻，好可爱""",xlzy,0.8908149666507506,0.0,False
10608,柠萌neko,Sun Mar 15 16:03:29 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
10609,娟76753,Sun Mar 15 16:04:48 +0800 2020,0.0,"""哈哈""",xlzy,0.5262327818078083,0.0,False
10610,彩彩芒果冰-,Sun Mar 15 16:04:48 +0800 2020,0.0,"""冲呀哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9992783121459906,0.0,False
10611,那年遇见对的人,Sun Mar 15 16:04:28 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,False
10612,暴躁同学小丁,Sun Mar 15 16:04:26 +0800 2020,0.0,"""好给力哦！！""",xlzy,0.6070326781070209,0.0,False
10613,淅淅沥沥的秋天,Sun Mar 15 16:04:08 +0800 2020,0.0,"""真的吗，我不信 连句重话都不说，还说自己不苟言笑""",xlzy,0.07852102681537232,0.0,False
10614,涵妹妹ss,Sun Mar 15 16:04:02 +0800 2020,0.0,"""哈哈哈哈来啦""",xlzy,0.8684210526315791,0.0,False
10615,只想嫁给蔡徐坤,Sun Mar 15 16:03:59 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,True
10616,灬婠_婠灬,Sun Mar 15 16:03:49 +0800 2020,0.0,"""帅气可爱幽默专业的蔡PD，真的很棒很让人喜欢呀！@蔡徐坤 #蔡徐坤自认严格不苟言笑# #蔡徐坤点评#""",xlzy,0.9999463272890815,0.0,False
10617,炣洛铱,Sun Mar 15 16:03:43 +0800 2020,0.0,"""蔡徐坤 丨#青2青春制作人代表蔡徐坤# 最新蔡PD@蔡徐坤 专访，一起来了解青春有你2的录制故事吧！""",xlzy,0.9999924823481618,0.0,False
10618,蔡小葵你好可怕,Sun Mar 15 16:03:36 +0800 2020,0.0,"""好会""",xlzy,0.5,0.0,True
10619,迷路的小女孩-Anpei,Sun Mar 15 16:03:32 +0800 2020,0.0,"""就让梦想编织王者世界，照亮整个宇宙，未曾谋面的也终将会相遇@蔡徐坤""",xlzy,0.9999997533507718,0.0,False
10620,Eliaukaaau,Sun Mar 15 16:03:30 +0800 2020,0.0,"""我去 无语 哈哈哈哈哈哈""",xlzy,0.9508387636976651,0.0,False
10621,蔡小葵你好可怕,Sun Mar 15 16:03:30 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,True
10622,九连真人被打成熊猫眼,Sun Mar 15 16:03:24 +0800 2020,0.0,"""哈哈哈哈哈哈，蔡徐坤冲压""",xlzy,0.9903106823738627,0.0,False
10623,太阳粲然,Sun Mar 15 16:02:27 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
10624,Eliaukaaau,Sun Mar 15 16:03:14 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,False
10625,你的孟宇_蔡徐坤,Sun Mar 15 16:03:12 +0800 2020,0.0,"""冲呀""",xlzy,0.5262327818078083,0.0,True
10626,小瓶盖爱吃饼干,Sun Mar 15 16:03:10 +0800 2020,0.0,"""我想给蔡PD投票怎么办""",xlzy,0.669502245256431,0.0,False
10627,土都吃不起-,Sun Mar 15 16:03:08 +0800 2020,0.0,"""#蔡徐坤冲呀# 宝贝都开口了 必须搞起来""",xlzy,0.5405686545521394,0.0,False
10628,真的truly,Sun Mar 15 16:03:07 +0800 2020,0.0,"""不苟言笑哈哈哈哈""",xlzy,0.8681219866453053,0.0,False
10629,Eliaukaaau,Sun Mar 15 16:02:51 +0800 2020,0.0,"""他真的好有梗哈哈哈 好可爱""",xlzy,0.9895074946451965,0.0,False
10630,Huiruw_u,Sun Mar 15 16:02:45 +0800 2020,0.0,"""温柔但是有原则～真的很棒""",xlzy,0.9950892620214395,0.0,False
10631,摩天轮05853,Sun Mar 15 16:02:44 +0800 2020,0.0,"""哈哈，坤PD""",xlzy,0.4737672181921908,0.0,False
10632,盼薰薇-December,Sun Mar 15 16:02:44 +0800 2020,0.0,"""棒棒哒""",xlzy,0.4737672181921908,0.0,False
10633,要半糖加冰,Sun Mar 15 16:02:42 +0800 2020,0.0,"""大厂工友一出手，热搜必须搞到手👍🏻""",xlzy,0.3696675132018571,0.0,False
10634,YouAndTheFarAway,Sun Mar 15 16:02:36 +0800 2020,0.0,"""来啦来啦来啦""",xlzy,0.5262327818078083,0.0,False
10635,手抓菜饼,Sun Mar 15 16:02:35 +0800 2020,0.0,"""很有梗的蔡PD！""",xlzy,0.8826077808955277,0.0,False
10636,考不过托福不改名-,Sun Mar 15 16:02:35 +0800 2020,0.0,"""呜呜呜呜呜呜好喜欢蔡代表好有梗喜欢""",xlzy,0.9868125820263199,0.0,False
10637,惢kun,Sun Mar 15 16:05:25 +0800 2020,0.0,"""咿呀咿呀哟""",xlzy,0.4737672181921908,0.0,False
10638,蔡先生的小懒猫,Sun Mar 15 16:05:30 +0800 2020,0.0,"""就做自己，你就是最棒的@蔡徐坤""",xlzy,0.9983047957881641,0.0,True
10639,甜菜糕,Sun Mar 15 16:05:31 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈葵葵说啥就是啥 IKUN集美一出手，热搜必须搞到手#蔡徐坤冲呀#""",xlzy,0.9990249386467439,0.0,False
10640,朱砂0720,Sun Mar 15 20:25:20 +0800 2020,0.0,"""导演：你预测一下，我们到时候给你打打脸，这样对我们蔡徐坤，真的好么""",xlzy,0.9918252021862751,0.0,False
10641,一只胖月吖,Sun Mar 15 20:48:46 +0800 2020,0.0,"""谢谢有被土到哈哈哈哈哈哈哈5G的小醋果然更有梗了""",xlzy,0.9808748485664011,0.0,False
10642,鹿菜包,Sun Mar 15 20:48:16 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,False
10643,遍地芳华小葵花,Sun Mar 15 20:47:32 +0800 2020,0.0,"""刚刚会截图嘛""",xlzy,0.5768857793970784,0.0,True
10644,cheeeeese啵啵球,Sun Mar 15 20:47:21 +0800 2020,0.0,"""蔡徐坤冲呀！""",xlzy,0.8020859269935734,0.0,False
10645,奶味小芒,Sun Mar 15 20:46:29 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,False
10646,很好很好KUN,Sun Mar 15 20:46:22 +0800 2020,0.0,"""其实蔡徐坤很有趣一男的蔡徐坤""",xlzy,0.9924082416910259,0.0,True
10647,ARikun,Sun Mar 15 20:46:14 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
10648,奶油芒果猪咪酱,Sun Mar 15 20:40:48 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9992783121459906,0.0,False
10649,叫我璐璐就好,Sun Mar 15 20:40:45 +0800 2020,0.0,"""怎麽办，我也期待女团舞@蔡徐坤""",xlzy,0.9843793589340916,0.0,False
10650,一朵温暖的小葵花,Sun Mar 15 20:40:08 +0800 2020,0.0,"""冲呀！""",xlzy,0.5,0.0,True
10651,奎妻少女-耳朵,Sun Mar 15 20:21:30 +0800 2020,0.0,"""我来晚了！""",xlzy,0.35643694451824326,0.0,False
10652,那个爱的盛夏,Sun Mar 15 20:26:02 +0800 2020,0.0,"""看看蔡pd""",xlzy,0.8182313426953005,0.0,False
10653,爱困姐姐在这里,Sun Mar 15 20:25:53 +0800 2020,0.0,"""可可的蔡pd""",xlzy,0.5746308593108054,0.0,True
10654,八月奶葵酱,Sun Mar 15 20:25:30 +0800 2020,0.0,"""比我想象中表现的还要好的蔡PD （皮是皮了点哈""",xlzy,0.9379393002205594,0.0,True
10655,蔡徐坤歌里的宝贝,Sun Mar 15 20:25:10 +0800 2020,0.0,"""蔡代表我来了""",xlzy,0.8654233973777261,0.0,True
10656,全世界最好的kun201808,Sun Mar 15 20:19:39 +0800 2020,0.0,"""蔡PD现在好可爱啊 采访好多梗""",xlzy,0.9769787123071757,0.0,False
10657,想要赚钱养菜菜,Sun Mar 15 20:25:07 +0800 2020,0.0,"""采访啊""",xlzy,0.5999999999999999,0.0,True
10658,葵宝喵喵喵,Sun Mar 15 20:25:02 +0800 2020,0.0,"""哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.0,False
10659,猴子糯米hk,Sun Mar 15 20:24:49 +0800 2020,0.0,"""好可爱呀""",xlzy,0.8789676580241895,0.0,False
10660,Wxxiii,Sun Mar 15 20:24:32 +0800 2020,0.0,"""截图现在学会了？以前还是不会的啊哈哈哈哈哈还会“捞”人了哟""",xlzy,0.9900011744301419,0.0,False
10661,↘千ぶ寻,Sun Mar 15 20:23:47 +0800 2020,0.0,"""女团舞期待一下@蔡徐坤""",xlzy,0.9849640605203156,0.0,False
10662,妈妈葵葵525,Sun Mar 15 20:23:31 +0800 2020,0.0,"""[加油]""",xlzy,0.8850591333862057,0.0,True
10663,瀚瀚的玥儿,Sun Mar 15 20:23:24 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
10664,扛起蔡徐坤就跑ing,Sun Mar 15 20:22:08 +0800 2020,0.0,"""好可爱啊""",xlzy,0.8789676580241895,0.0,True
10665,奶声甜磕,Sun Mar 15 20:21:13 +0800 2020,0.0,"""哈哈哈蔡徐坤好可爱""",xlzy,0.9943143908234621,0.0,False
10666,沈腾的小跟班,Sun Mar 15 20:40:04 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
10667,狐狐若初,Sun Mar 15 20:21:02 +0800 2020,0.0,"""哈哈哈，期待一下会不会有女团舞""",xlzy,0.9509426691025871,0.0,False
10668,SAUDADES-82,Sun Mar 15 20:20:58 +0800 2020,0.0,"""蔡徐坤冲呀哈哈哈哈哈哈""",xlzy,0.9937474549353886,0.0,True
10669,霸气的悠悠,Sun Mar 15 20:20:50 +0800 2020,0.0,"""蔡pd""",xlzy,0.8182313426953005,0.0,False
10670,霸气的悠悠,Sun Mar 15 20:20:44 +0800 2020,0.0,"""优秀""",xlzy,0.8703703703703702,0.0,False
10671,奎言葵语·Crithiam,Sun Mar 15 20:49:12 +0800 2020,0.0,"""5G冲浪小王子""",xlzy,0.8600409052985591,0.0,False
10672,别把我小困带走,Sun Mar 15 20:49:23 +0800 2020,0.0,"""严厉有温度，温柔有原则""",xlzy,0.634490003815941,0.0,True
10673,生煎菜菜包,Sun Mar 15 20:49:26 +0800 2020,0.0,"""蔡pd怎么那么可爱，好有梗啊""",xlzy,0.9636328869095518,0.0,True
10674,生煎菜菜包,Sun Mar 15 20:49:44 +0800 2020,0.0,"""好好笑，好有梗""",xlzy,0.8103606174498543,0.0,True
10675,奔跑的菜雪葵·K,Sun Mar 15 20:42:39 +0800 2020,0.0,"""大哥你的梗真的...... 很磨人   我去  无语 Darn ！ I’m speechless ! @蔡徐坤 #青春有你2# #青2青春制作人代表蔡徐坤#""",xlzy,0.9997039612465219,0.0,False
10676,蔡徐坤的陈乐瑜,Sun Mar 15 20:42:35 +0800 2020,0.0,"""坤哥的土潮""",xlzy,0.5746308593108036,0.0,True
10677,解散快乐我的宝贝,Sun Mar 15 20:42:21 +0800 2020,0.0,"""哇""",xlzy,0.5262327818078083,0.0,False
10678,EVA婷ikun,Sun Mar 15 20:42:19 +0800 2020,0.0,"""#蔡徐坤 冲呀# 给我们温柔的5G冲浪达人蔡PD安排一下""",xlzy,0.9560102314376019,0.0,False
10679,伟巴爱坤,Sun Mar 15 20:42:04 +0800 2020,0.0,"""#蔡徐坤 冲呀# 预备""",xlzy,0.6052018932142692,0.0,True
10680,想牵小葵的手,Sun Mar 15 20:42:02 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
10681,葉蜨,Sun Mar 15 20:41:50 +0800 2020,0.0,"""好可爱网速5g哦""",xlzy,0.6423692744545062,0.0,False
10682,我亲爱的蔡徐坤,Sun Mar 15 20:40:57 +0800 2020,0.0,"""哈哈哈5G少年蔡徐坤""",xlzy,0.998720385823503,0.0,True
10683,菜劈地的大姐姐,Sun Mar 15 20:45:49 +0800 2020,0.0,"""12""",xlzy,0.5,0.0,False
10684,菜劈地的大姐姐,Sun Mar 15 20:45:54 +0800 2020,0.0,"""14""",xlzy,0.5,0.0,False
10685,ELIAUK_UNo,Sun Mar 15 20:16:27 +0800 2020,0.0,"""救命啊这么搞笑的视频我怎么才看到 “沉掉了使劲捞” “我会截图啊” 哈哈哈哈哈哈""",xlzy,0.9723464604610778,0.0,False
10686,Kun0802宝贝,Sun Mar 15 20:50:03 +0800 2020,0.0,"""太皮了""",xlzy,0.5,0.0,True
10687,lkun卫视,Sun Mar 15 20:53:51 +0800 2020,0.0,"""好啦，知道你会截图了""",xlzy,0.6418378454456548,0.0,False
10688,梦予清梦,Sun Mar 15 20:53:50 +0800 2020,0.0,"""信你个鬼""",xlzy,0.6466793336275322,0.0,False
10689,OuK梦飞扬,Sun Mar 15 20:53:40 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
10690,小温暖_Kun9,Sun Mar 15 20:53:27 +0800 2020,0.0,"""所以下次记得自己截图，然后沉掉，去捞，哈哈哈，你好懂。""",xlzy,0.8999268019222966,0.0,False
10691,芹菜牛肉味芒果冰,Sun Mar 15 20:53:26 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈蔡有梗上线了""",xlzy,0.9990299108838733,0.0,False
10692,赵同学吧,Sun Mar 15 20:53:19 +0800 2020,0.0,"""他说他下去要看视频，各位集美记得删视频""",xlzy,0.9955789786172591,0.0,False
10693,i花花朵,Sun Mar 15 20:53:06 +0800 2020,0.0,"""坤坤很适合""",xlzy,0.709551042696864,0.0,False
10694,布谷鸣,Sun Mar 15 20:52:49 +0800 2020,0.0,"""可爱""",xlzy,0.8088888888888889,0.0,False
10695,FeelingLoseweight_Yu,Sun Mar 15 20:52:04 +0800 2020,0.0,"""蔡徐坤cxk冲冲冲！！超级期待啦""",xlzy,0.6786290969775415,0.0,False
10696,爱吃牛肉的菜奎葵,Sun Mar 15 20:51:52 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,True
10697,葵葵同桌喵啊喵,Sun Mar 15 20:51:03 +0800 2020,0.0,"""哈哈哈哈哈#蔡徐坤 冲呀#""",xlzy,0.8784448448167895,0.0,True
10698,爱赖床的妹子186,Sun Mar 15 20:50:32 +0800 2020,0.0,"""来了PD""",xlzy,0.5,0.0,False
10699,坤的允,Sun Mar 15 20:50:21 +0800 2020,0.0,"""温柔啊啊太温柔了！给我严厉点！柠檬树下你和我.""",xlzy,0.9875936444944075,0.0,True
10700,赵同学吧,Sun Mar 15 20:49:58 +0800 2020,0.0,"""不苟言笑行，高冷我笑了""",xlzy,0.656170960262576,0.0,False
10701,菜劈地的大姐姐,Sun Mar 15 20:45:58 +0800 2020,0.0,"""15""",xlzy,0.5,0.0,False
10702,Kun0802宝贝,Sun Mar 15 20:49:56 +0800 2020,0.0,"""好好笑""",xlzy,0.734485130481462,0.0,True
10703,文文超爱睡懒觉,Sun Mar 15 20:49:52 +0800 2020,0.0,"""哈哈哈哈哈""",xlzy,0.8684210526315791,0.0,False
10704,霸气的悠悠,Sun Mar 15 20:20:37 +0800 2020,0.0,"""蔡徐坤""",xlzy,0.8182313426953005,0.0,False
10705,葵葵打屁股,Sun Mar 15 20:18:06 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
10706,变身魔仙堡女王biss你,Sun Mar 15 16:05:35 +0800 2020,0.0,"""5G蔡徐坤""",xlzy,0.8020859269935734,0.0,False
10707,储蓄卡带我去兜风,Sun Mar 15 16:06:33 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
10708,小葵历险记_,Sun Mar 15 20:30:31 +0800 2020,0.0,"""蔡pd冲鸭""",xlzy,0.6346191731675036,0.0,True
10709,王瓜瓜想吃蔡-xnc,Sun Mar 15 20:30:12 +0800 2020,0.0,"""来啦！""",xlzy,0.5,0.0,False
10710,猪猪奶茶啵酱,Sun Mar 15 20:30:09 +0800 2020,0.0,"""哥哥""",xlzy,0.9696969696969697,0.0,False
10711,该死的心动呐,Sun Mar 15 17:32:35 +0800 2020,0.0,"""我要被蔡徐坤笑死了""",xlzy,0.7965477698445694,0.0,False
10712,胡椒溏心蛋,Sun Mar 15 17:32:18 +0800 2020,0.0,"""蔡徐坤冲啊！！！""",xlzy,0.8020859269935734,0.0,False
10713,一块奶酪kk,Sun Mar 15 17:32:13 +0800 2020,0.0,"""他总是做的比说的多""",xlzy,0.47588152412616946,0.0,False
10714,然惑惑惑惑惑惑,Sun Mar 15 16:06:11 +0800 2020,0.0,"""蔡徐坤你的土味口号哈哈哈哈哈哈哈哈哈哈""",xlzy,0.998984943969708,0.0,False
10715,August_芒果冰姐姐,Sun Mar 15 16:06:55 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
10716,小雅乖咪,Sun Mar 15 16:06:51 +0800 2020,0.0,"""哈哈哈哈哈哈哈冲呀！""",xlzy,0.9724571802078488,0.0,False
10717,Kun坤坤我的男孩,Sun Mar 15 16:06:51 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,True
10718,小猪KS,Sun Mar 15 16:06:43 +0800 2020,0.0,"""蔡徐坤❤️""",xlzy,0.8020859269935734,0.0,False
10719,坤的爱坤ikun,Sun Mar 15 16:06:42 +0800 2020,0.0,"""坤哥 造句有点土啊 蔡徐坤 @蔡徐坤""",xlzy,0.9907591459363201,0.0,True
10720,你见过我的小葵吗,Sun Mar 15 16:06:38 +0800 2020,0.0,"""5g还得提速哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.999876738471942,0.0,True
10721,fcbfb_,Sun Mar 15 16:06:36 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9992783121459906,0.0,False
10722,kundstar,Sun Mar 15 16:06:28 +0800 2020,0.0,"""“大厂工友一出手，热搜必须搞到手” 哈哈哈哈，又押韵又有点土土的句子""",xlzy,0.9842757602969507,0.0,False
10723,粉红旗不是鱼,Sun Mar 15 20:16:54 +0800 2020,0.0,"""太搞笑了@蔡徐坤""",xlzy,0.8658552536749297,0.0,False
10724,坤困奎小葵,Sun Mar 15 16:06:28 +0800 2020,0.0,"""哈哈哈冲鸭""",xlzy,0.7180367934800104,0.0,True
10725,Sorrowful-KUN,Sun Mar 15 16:06:26 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
10726,徐徐不吃菜,Sun Mar 15 16:06:23 +0800 2020,0.0,"""好老的梗啊""",xlzy,0.6500144333332528,0.0,False
10727,你见过我的小葵吗,Sun Mar 15 16:06:22 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈蔡徐坤太好玩啦""",xlzy,0.9999811739179074,0.0,True
10728,晶猪菜困,Sun Mar 15 16:06:10 +0800 2020,0.0,"""哈哈哈哈嗝""",xlzy,0.5,0.0,True
10729,独宠cxk,Sun Mar 15 16:06:59 +0800 2020,0.0,"""#蔡徐坤自认严格不苟言笑# 😂 蔡学长 冲呀[加油]""",xlzy,0.939860629805702,0.0,False
10730,只爱小小菜包,Sun Mar 15 16:06:06 +0800 2020,0.0,"""冲鸭蔡徐坤""",xlzy,0.6346191731675036,0.0,False
10731,Monica偶遇,Sun Mar 15 16:06:01 +0800 2020,0.0,"""挺可爱的小孩啊！""",xlzy,0.9034754253125441,0.0,False
10732,八月的风-X,Sun Mar 15 16:06:00 +0800 2020,0.0,"""蔡pd好可爱""",xlzy,0.9671395530151912,0.0,True
10733,IKUN_兔小姐,Sun Mar 15 16:05:53 +0800 2020,0.0,"""冲鸭蔡徐坤@蔡徐坤""",xlzy,0.9694059539536233,0.0,True
10734,涵妹妹ss,Sun Mar 15 16:05:52 +0800 2020,0.0,"""笑死我了，原来你现在～会截图了啊哈哈哈哈知道你是5g了，冲呀""",xlzy,0.8442647230776498,0.0,False
10735,然惑惑惑惑惑惑,Sun Mar 15 16:05:51 +0800 2020,0.0,"""好好好知道你蔡徐坤现在会截图了，给力噢""",xlzy,0.9707860332654895,0.0,False
10736,爱葵更爱奎,Sun Mar 15 16:05:45 +0800 2020,0.0,"""新#青2青春制作人代表蔡徐坤# 浪采访""",xlzy,0.9973618024325523,0.0,False
10737,一颗饰品痣,Sun Mar 15 16:05:36 +0800 2020,0.0,"""蔡徐坤温柔有梗又严格""",xlzy,0.9503854401249368,0.0,False
10738,啦啦葵W,Sun Mar 15 20:31:27 +0800 2020,0.0,"""新采访@蔡徐坤""",xlzy,0.9782507682865483,0.0,False
10739,1amkyooomii,Sun Mar 15 20:31:29 +0800 2020,0.0,"""冲呀！""",xlzy,0.5,0.0,False
10740,张小缺v,Sun Mar 15 20:31:34 +0800 2020,0.0,"""蔡徐坤小朋友你怎么能这么可爱呢！！""",xlzy,0.9704247454398666,0.0,False
10741,青岛贵妇黄渤,Sun Mar 15 20:31:47 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
10742,伴坤远行自在在心,Sun Mar 15 20:16:50 +0800 2020,0.0,"""完了，真打脸了，没有蔡徐坤冲呀这条热搜你想干嘛去，还蔡徐坤冲太土了。#蔡徐坤八倍镜式点评# #青2青春制作人代表蔡徐坤# cxk巨C""",xlzy,0.9810535153428633,0.0,True
10743,芹菜牛肉芒果冰坤坤,Sun Mar 15 20:16:46 +0800 2020,0.0,"""哈哈哈哈蔡代表，你咋那么可爱""",xlzy,0.9931790105615651,0.0,True
10744,是谁家的猫咪,Sun Mar 15 20:16:41 +0800 2020,0.0,"""蔡pd太可爱了哈哈哈哈哈哈哈哈@蔡徐坤""",xlzy,0.9998082192731603,0.0,False
10745,kun敲可耐,Sun Mar 15 20:16:42 +0800 2020,0.0,"""好帅""",xlzy,0.5,0.0,False
10746,今天遛弯了吗,Sun Mar 15 20:16:31 +0800 2020,0.0,"""新专访我来了！""",xlzy,0.27004534038860184,0.0,False
10747,比小葵还可爱,Sun Mar 15 20:26:40 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哥你这5g有点名副其实""",xlzy,0.9876303296116286,0.0,True
